food_id,canonical_name,canonical_name_original,primary_category,serving_type,serving_size_g,serving_size_min_g,serving_size_max_g,serving_size_confidence,Glycemic Index (GI),gi_evidence,Glycemic Load (GL) per 100g,gl_min,gl_max,gl_category,confidence_score,available_carbs_g,notes
INDWEBX_00371,Gobi masala,Gobi masala,Vegetables,portion,100,100,100,0.9,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,87.0,87.0,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.
INDWEBX_00372,Gobi matar gravy,Gobi matar gravy,Vegetables,portion,100,100,100,0.9,10.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",1.69,1.69,1.69,Low,0.5,16.89,Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00373,Gobi salan,Gobi salan,Vegetables,portion,100,100,100,0.9,40.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #831",2.56,2.56,2.56,Low,0.5,6.4,Class=other. Proxy-mapped to validated source 'Vanilla Made from Powder and Whole Milk' (food_id=T1_0831); score=0.00; tier=prototype. Converted from source serving_size_g=250g.
INDWEBX_00374,Kadai vegetable,Kadai vegetable,Vegetables,portion,100,100,100,0.9,59.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",30.68,30.68,30.68,High,0.5,52.0,Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00375,Karela bharta,Karela bharta,Vegetables,portion,100,100,100,0.9,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,87.0,87.0,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.
INDWEBX_00376,Karela do pyaza,Karela do pyaza,Vegetables,portion,100,100,100,0.9,62.7,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 141 g provides 50 g available carbs (table page 23).",14.84,14.84,14.84,Medium,0.5,23.67,Class=other. Proxy-mapped to validated source 'Puttu' (food_id=IND_HENRY2021_689); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00377,Karela dry,Karela dry,Vegetables,portion,100,100,100,0.9,37.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 6 g available carbs (table page 21).",1.23,1.23,1.23,Low,0.5,3.33,Class=other. Proxy-mapped to validated source 'Water Melon' (food_id=IND_HENRY2021_612); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00378,Karela fry,Karela fry,Vegetables,portion,100,100,100,0.9,62.7,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 141 g provides 50 g available carbs (table page 23).",14.84,14.84,14.84,Medium,0.5,23.67,Class=other. Proxy-mapped to validated source 'Puttu' (food_id=IND_HENRY2021_689); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00379,Karela jalfrezi,Karela jalfrezi,Vegetables,portion,100,100,100,0.9,62.7,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 141 g provides 50 g available carbs (table page 23).",14.84,14.84,14.84,Medium,0.5,23.67,Class=other. Proxy-mapped to validated source 'Puttu' (food_id=IND_HENRY2021_689); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00380,Karela jeera,Karela jeera,Vegetables,portion,100,100,100,0.9,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,12.33,12.33,Medium,0.5,16.89,Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00381,Karela korma,Karela korma,Vegetables,portion,100,100,100,0.9,73.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 29 g available carbs (table page 21).",11.78,11.78,11.78,Medium,0.5,16.13,Class=other. Proxy-mapped to validated source 'Chikku' (food_id=IND_HENRY2021_610); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00382,Karela kurma,Karela kurma,Vegetables,portion,100,100,100,0.9,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,12.33,12.33,Medium,0.5,16.89,Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00383,Karela masala,Karela masala,Vegetables,portion,100,100,100,0.9,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,87.0,87.0,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.
INDWEBX_00384,Karela salan,Karela salan,Vegetables,portion,100,100,100,0.9,37.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 6 g available carbs (table page 21).",1.23,1.23,1.23,Low,0.5,3.33,Class=other. Proxy-mapped to validated source 'Water Melon' (food_id=IND_HENRY2021_612); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00385,Lauki bharta,Lauki bharta,Vegetables,portion,100,100,100,0.9,40.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #831",2.56,2.56,2.56,Low,0.5,6.4,Class=other. Proxy-mapped to validated source 'Vanilla Made from Powder and Whole Milk' (food_id=T1_0831); score=0.00; tier=prototype. Converted from source serving_size_g=250g.
INDWEBX_00386,Lauki do pyaza,Lauki do pyaza,Vegetables,portion,100,100,100,0.9,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,87.0,87.0,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.
INDWEBX_00387,Lauki dry,Lauki dry,Vegetables,portion,100,100,100,0.9,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,87.0,87.0,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.
INDWEBX_00388,Lauki fry,Lauki fry,Vegetables,portion,100,100,100,0.9,59.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",30.68,30.68,30.68,High,0.5,52.0,Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00389,Lauki jalfrezi,Lauki jalfrezi,Vegetables,portion,100,100,100,0.9,73.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 29 g available carbs (table page 21).",11.78,11.78,11.78,Medium,0.5,16.13,Class=other. Proxy-mapped to validated source 'Chikku' (food_id=IND_HENRY2021_610); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00390,Lauki jeera,Lauki jeera,Vegetables,portion,100,100,100,0.9,59.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",30.68,30.68,30.68,High,0.5,52.0,Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00391,Lauki korma,Lauki korma,Vegetables,portion,100,100,100,0.9,73.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 29 g available carbs (table page 21).",11.78,11.78,11.78,Medium,0.5,16.13,Class=other. Proxy-mapped to validated source 'Chikku' (food_id=IND_HENRY2021_610); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00392,Lauki kurma,Lauki kurma,Vegetables,portion,100,100,100,0.9,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,87.0,87.0,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.
INDWEBX_00393,Lauki masala,Lauki masala,Vegetables,portion,100,100,100,0.9,48.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",8.32,8.32,8.32,Low,0.5,17.33,Class=other. Proxy-mapped to validated source 'Doongara White Cooked in Rice Cooker' (food_id=T1_0552); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00394,Lauki matar gravy,Lauki matar gravy,Vegetables,portion,100,100,100,0.9,50.8,Henry et al. GI tables (non-Indian cohort),8.26,8.26,8.26,Low,0.5,16.27,Class=other. Proxy-mapped to validated source 'Pittu with Gravy' (food_id=NONIND_0602); score=0.20; tier=low. Converted from source serving_size_g=150g.
INDWEBX_00395,Lauki salan,Lauki salan,Vegetables,portion,100,100,100,0.9,73.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 29 g available carbs (table page 21).",11.78,11.78,11.78,Medium,0.5,16.13,Class=other. Proxy-mapped to validated source 'Chikku' (food_id=IND_HENRY2021_610); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00396,Matar bharta,Matar bharta,Vegetables,portion,100,100,100,0.9,59.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",30.68,30.68,30.68,High,0.5,52.0,Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00397,Matar do pyaza,Matar do pyaza,Vegetables,portion,100,100,100,0.9,10.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",1.69,1.69,1.69,Low,0.5,16.89,Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00398,Matar dry,Matar dry,Vegetables,portion,100,100,100,0.9,10.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",1.69,1.69,1.69,Low,0.5,16.89,Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00399,Matar fry,Matar fry,Vegetables,portion,100,100,100,0.9,62.7,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 141 g provides 50 g available carbs (table page 23).",14.84,14.84,14.84,Medium,0.5,23.67,Class=other. Proxy-mapped to validated source 'Puttu' (food_id=IND_HENRY2021_689); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00400,Matar jalfrezi,Matar jalfrezi,Vegetables,portion,100,100,100,0.9,73.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 29 g available carbs (table page 21).",11.78,11.78,11.78,Medium,0.5,16.13,Class=other. Proxy-mapped to validated source 'Chikku' (food_id=IND_HENRY2021_610); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00401,Matar jeera,Matar jeera,Vegetables,portion,100,100,100,0.9,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,12.33,12.33,Medium,0.5,16.89,Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00402,Matar korma,Matar korma,Vegetables,portion,100,100,100,0.9,10.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",1.69,1.69,1.69,Low,0.5,16.89,Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00403,Matar kurma,Matar kurma,Vegetables,portion,100,100,100,0.9,40.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #831",2.56,2.56,2.56,Low,0.5,6.4,Class=other. Proxy-mapped to validated source 'Vanilla Made from Powder and Whole Milk' (food_id=T1_0831); score=0.00; tier=prototype. Converted from source serving_size_g=250g.
INDWEBX_00404,Matar masala,Matar masala,Vegetables,portion,100,100,100,0.9,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,87.0,87.0,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.
INDWEBX_00405,Matar matar gravy,Matar matar gravy,Vegetables,portion,100,100,100,0.9,10.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",1.69,1.69,1.69,Low,0.5,16.89,Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.14; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00406,Matar salan,Matar salan,Vegetables,portion,100,100,100,0.9,40.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #831",2.56,2.56,2.56,Low,0.5,6.4,Class=other. Proxy-mapped to validated source 'Vanilla Made from Powder and Whole Milk' (food_id=T1_0831); score=0.00; tier=prototype. Converted from source serving_size_g=250g.
INDWEBX_00407,Mushroom bharta,Mushroom bharta,Vegetables,portion,100,100,100,0.9,70.5,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.63,11.63,11.63,Medium,0.45,16.5,Class=other. Proxy-mapped to validated source 'Panini Mushroom' (food_id=WEST_IN_0160); score=0.33; tier=low. Converted from source serving_size_g=200g.
INDWEBX_00408,Mushroom dry,Mushroom dry,Vegetables,portion,100,100,100,0.9,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,12.33,12.33,Medium,0.5,16.89,Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00409,Mushroom fry,Mushroom fry,Vegetables,portion,100,100,100,0.9,40.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #831",2.56,2.56,2.56,Low,0.5,6.4,Class=other. Proxy-mapped to validated source 'Vanilla Made from Powder and Whole Milk' (food_id=T1_0831); score=0.00; tier=prototype. Converted from source serving_size_g=250g.
INDWEBX_00410,Mushroom jalfrezi,Mushroom jalfrezi,Vegetables,portion,100,100,100,0.9,70.5,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,15.51,15.51,15.51,Medium,0.45,22.0,Class=other. Proxy-mapped to validated source 'And Wich Mushroom' (food_id=WEST_IN_0177); score=0.25; tier=low. Converted from source serving_size_g=150g.
INDWEBX_00411,Mushroom jeera,Mushroom jeera,Vegetables,portion,100,100,100,0.9,69.9,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula.,13.05,13.05,13.05,Medium,0.43,18.67,Class=other. Proxy-mapped to validated source 'Pizza Mushroom' (food_id=WEST_IN_0055); score=0.33; tier=low. Converted from source serving_size_g=150g.
INDWEBX_00412,Mushroom korma,Mushroom korma,Vegetables,portion,100,100,100,0.9,69.9,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula.,13.05,13.05,13.05,Medium,0.43,18.67,Class=other. Proxy-mapped to validated source 'Pizza Mushroom' (food_id=WEST_IN_0055); score=0.33; tier=low. Converted from source serving_size_g=150g.
INDWEBX_00413,Mushroom kurma,Mushroom kurma,Vegetables,portion,100,100,100,0.9,69.9,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula.,13.05,13.05,13.05,Medium,0.43,18.67,Class=other. Proxy-mapped to validated source 'Pizza Mushroom' (food_id=WEST_IN_0055); score=0.33; tier=low. Converted from source serving_size_g=150g.
INDWEBX_00414,Mushroom masala,Mushroom masala,Vegetables,portion,100,100,100,0.9,70.5,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.63,11.63,11.63,Medium,0.45,16.5,Class=other. Proxy-mapped to validated source 'Panini Mushroom' (food_id=WEST_IN_0160); score=0.33; tier=low. Converted from source serving_size_g=200g.
INDWEBX_00415,Mushroom salan,Mushroom salan,Vegetables,portion,100,100,100,0.9,37.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 6 g available carbs (table page 21).",1.23,1.23,1.23,Low,0.5,3.33,Class=other. Proxy-mapped to validated source 'Water Melon' (food_id=IND_HENRY2021_612); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00416,Okra bharta,Okra bharta,Vegetables,portion,100,100,100,0.9,10.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",1.69,1.69,1.69,Low,0.5,16.89,Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00417,Okra do pyaza,Okra do pyaza,Vegetables,portion,100,100,100,0.9,37.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 6 g available carbs (table page 21).",1.23,1.23,1.23,Low,0.5,3.33,Class=other. Proxy-mapped to validated source 'Water Melon' (food_id=IND_HENRY2021_612); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00418,Okra dry,Okra dry,Vegetables,portion,100,100,100,0.9,48.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",8.32,8.32,8.32,Low,0.5,17.33,Class=other. Proxy-mapped to validated source 'Doongara White Cooked in Rice Cooker' (food_id=T1_0552); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00419,Okra fry,Okra fry,Vegetables,portion,100,100,100,0.9,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,87.0,87.0,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.
INDWEBX_00420,Okra jalfrezi,Okra jalfrezi,Vegetables,portion,100,100,100,0.9,62.7,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 141 g provides 50 g available carbs (table page 23).",14.84,14.84,14.84,Medium,0.5,23.67,Class=other. Proxy-mapped to validated source 'Puttu' (food_id=IND_HENRY2021_689); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00421,Okra jeera,Okra jeera,Vegetables,portion,100,100,100,0.9,48.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",8.32,8.32,8.32,Low,0.5,17.33,Class=other. Proxy-mapped to validated source 'Doongara White Cooked in Rice Cooker' (food_id=T1_0552); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00422,Okra korma,Okra korma,Vegetables,portion,100,100,100,0.9,73.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 29 g available carbs (table page 21).",11.78,11.78,11.78,Medium,0.5,16.13,Class=other. Proxy-mapped to validated source 'Chikku' (food_id=IND_HENRY2021_610); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00423,Okra kurma,Okra kurma,Vegetables,portion,100,100,100,0.9,48.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",8.32,8.32,8.32,Low,0.5,17.33,Class=other. Proxy-mapped to validated source 'Doongara White Cooked in Rice Cooker' (food_id=T1_0552); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00424,Okra masala,Okra masala,Vegetables,portion,100,100,100,0.9,48.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",8.32,8.32,8.32,Low,0.5,17.33,Class=other. Proxy-mapped to validated source 'Doongara White Cooked in Rice Cooker' (food_id=T1_0552); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00425,Okra matar gravy,Okra matar gravy,Vegetables,portion,100,100,100,0.9,62.7,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 141 g provides 50 g available carbs (table page 23).",14.84,14.84,14.84,Medium,0.5,23.67,Class=other. Proxy-mapped to validated source 'Puttu' (food_id=IND_HENRY2021_689); score=0.14; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00426,Okra salan,Okra salan,Vegetables,portion,100,100,100,0.9,73.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 29 g available carbs (table page 21).",11.78,11.78,11.78,Medium,0.5,16.13,Class=other. Proxy-mapped to validated source 'Chikku' (food_id=IND_HENRY2021_610); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00427,Palak bharta,Palak bharta,Vegetables,portion,100,100,100,0.9,40.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #831",2.56,2.56,2.56,Low,0.5,6.4,Class=other. Proxy-mapped to validated source 'Vanilla Made from Powder and Whole Milk' (food_id=T1_0831); score=0.00; tier=prototype. Converted from source serving_size_g=250g.
INDWEBX_00428,Palak do pyaza,Palak do pyaza,Vegetables,portion,100,100,100,0.9,10.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",1.69,1.69,1.69,Low,0.5,16.89,Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00429,Palak dry,Palak dry,Vegetables,portion,100,100,100,0.9,55.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23).",19.39,19.39,19.39,Medium,0.5,34.75,Class=other. Proxy-mapped to validated source 'Dosa' (food_id=IND_HENRY2021_688); score=0.00; tier=prototype. Converted from source serving_size_g=120g.
INDWEBX_00430,Palak fry,Palak fry,Vegetables,portion,100,100,100,0.9,55.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23).",19.39,19.39,19.39,Medium,0.5,34.75,Class=other. Proxy-mapped to validated source 'Dosa' (food_id=IND_HENRY2021_688); score=0.00; tier=prototype. Converted from source serving_size_g=120g.
INDWEBX_00431,Palak jalfrezi,Palak jalfrezi,Vegetables,portion,100,100,100,0.9,73.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 29 g available carbs (table page 21).",11.78,11.78,11.78,Medium,0.5,16.13,Class=other. Proxy-mapped to validated source 'Chikku' (food_id=IND_HENRY2021_610); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00432,Palak jeera,Palak jeera,Vegetables,portion,100,100,100,0.9,40.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #831",2.56,2.56,2.56,Low,0.5,6.4,Class=other. Proxy-mapped to validated source 'Vanilla Made from Powder and Whole Milk' (food_id=T1_0831); score=0.00; tier=prototype. Converted from source serving_size_g=250g.
INDWEBX_00433,Palak korma,Palak korma,Vegetables,portion,100,100,100,0.9,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,12.33,12.33,Medium,0.5,16.89,Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00434,Palak kurma,Palak kurma,Vegetables,portion,100,100,100,0.9,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,87.0,87.0,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.
INDWEBX_00435,Palak masala,Palak masala,Vegetables,portion,100,100,100,0.9,59.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",30.68,30.68,30.68,High,0.5,52.0,Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00436,Palak matar gravy,Palak matar gravy,Vegetables,portion,100,100,100,0.9,55.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23).",19.39,19.39,19.39,Medium,0.5,34.75,Class=other. Proxy-mapped to validated source 'Dosa' (food_id=IND_HENRY2021_688); score=0.00; tier=prototype. Converted from source serving_size_g=120g.
INDWEBX_00437,Palak salan,Palak salan,Vegetables,portion,100,100,100,0.9,48.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",8.32,8.32,8.32,Low,0.5,17.33,Class=other. Proxy-mapped to validated source 'Doongara White Cooked in Rice Cooker' (food_id=T1_0552); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
