food_id,canonical_name,primary_category,gi,gi_evidence,gl_median,gl_min,gl_max,gl_category,confidence_score,serving_size_g,available_carbs_g,notes
WEST_FINAL_0306,Cereal bar (chocolate),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),26.0,14.3,37.7,High,0.55,100,33.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0308,Pizza (cheese) (thick crust),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.0,9.4,24.6,Medium,0.55,100,28.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0286,Pizza (cheese) (fried),"Western foods (India, common consumption)",60.6,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.3,7.3,19.3,Medium,0.55,100,21.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0287,Pizza (cheese) (toasted),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.4,7.9,20.9,Medium,0.55,100,24.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0288,Pizza (cheese) (grilled),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.4,7.9,20.9,Medium,0.55,100,24.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0289,Pizza (cheese) (chocolate),"Western foods (India, common consumption)",61.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.5,9.6,25.4,Medium,0.55,100,28.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0290,Pizza (cheese) (caramel),"Western foods (India, common consumption)",61.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.5,9.6,25.4,Medium,0.55,100,28.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0291,Pizza (cheese) (sweetened),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.1,8.3,21.9,Medium,0.55,100,25.8,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0292,Pizza (cheese) (cold),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.1,8.3,21.9,Medium,0.55,100,25.8,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0293,Pizza (vegetable) (fried),"Western foods (India, common consumption)",60.6,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.4,7.4,19.4,Medium,0.55,100,22.1,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0294,Pizza (vegetable) (toasted),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.5,8.0,21.0,Medium,0.55,100,24.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0295,Pizza (vegetable) (grilled),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.5,8.0,21.0,Medium,0.55,100,24.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0296,Pizza (vegetable) (chocolate),"Western foods (India, common consumption)",61.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.7,9.7,25.7,Medium,0.55,100,28.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0297,Pizza (vegetable) (caramel),"Western foods (India, common consumption)",61.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.7,9.7,25.7,Medium,0.55,100,28.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0298,Pizza (vegetable) (sweetened),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.3,8.4,22.2,Medium,0.55,100,26.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0299,Pizza (vegetable) (cold),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.3,8.4,22.2,Medium,0.55,100,26.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0300,Pizza (chicken) (with chicken),"Western foods (India, common consumption)",58.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.3,7.9,20.7,Medium,0.55,100,24.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0301,Pizza (chicken) (fried),"Western foods (India, common consumption)",59.9,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),12.6,6.9,18.3,Medium,0.55,100,20.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0302,Pizza (chicken) (toasted),"Western foods (India, common consumption)",58.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.6,7.5,19.7,Medium,0.55,100,23.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0303,Pizza (chicken) (grilled),"Western foods (India, common consumption)",58.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.6,7.5,19.7,Medium,0.55,100,23.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0304,Pizza (chicken) (chocolate),"Western foods (India, common consumption)",61.1,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.6,9.1,24.1,Medium,0.55,100,27.1,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0305,Pizza (chicken) (caramel),"Western foods (India, common consumption)",61.1,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.6,9.1,24.1,Medium,0.55,100,27.1,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0306,Pizza (chicken) (sweetened),"Western foods (India, common consumption)",58.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.3,7.9,20.7,Medium,0.55,100,24.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0307,Pizza (chicken) (cold),"Western foods (India, common consumption)",58.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.3,7.9,20.7,Medium,0.55,100,24.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0308,Pasta (white sauce) (thin crust),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.3,7.3,19.3,Medium,0.55,100,22.1,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0309,Pasta (white sauce) (pan style),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.5,9.6,25.4,Medium,0.55,100,29.1,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0310,Pasta (white sauce) (fried),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.7,7.5,19.9,Medium,0.55,100,22.1,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0311,Pasta (white sauce) (baked),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.6,8.6,22.6,Medium,0.55,100,26.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0312,Pasta (white sauce) (toasted),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.8,8.1,21.5,Medium,0.55,100,24.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0313,Pasta (white sauce) (grilled),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.8,8.1,21.5,Medium,0.55,100,24.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0314,Pasta (white sauce) (chocolate),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),18.0,9.9,26.1,Medium,0.55,100,28.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0315,Pasta (white sauce) (caramel),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),18.0,9.9,26.1,Medium,0.55,100,28.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0316,Pasta (white sauce) (sweetened),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.6,8.6,22.6,Medium,0.55,100,26.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0317,Pasta (white sauce) (cold),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.6,8.6,22.6,Medium,0.55,100,26.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0318,Pasta (red sauce) (thin crust),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.3,7.3,19.3,Medium,0.55,100,22.1,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0319,Pasta (red sauce) (pan style),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.5,9.6,25.4,Medium,0.55,100,29.1,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0320,Pasta (red sauce) (fried),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.7,7.5,19.9,Medium,0.55,100,22.1,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0321,Pasta (red sauce) (baked),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.6,8.6,22.6,Medium,0.55,100,26.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0322,Pasta (red sauce) (toasted),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.8,8.1,21.5,Medium,0.55,100,24.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0323,Pasta (red sauce) (grilled),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.8,8.1,21.5,Medium,0.55,100,24.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0324,Pasta (red sauce) (chocolate),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),18.0,9.9,26.1,Medium,0.55,100,28.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0325,Pasta (red sauce) (caramel),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),18.0,9.9,26.1,Medium,0.55,100,28.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0326,Pasta (red sauce) (sweetened),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.6,8.6,22.6,Medium,0.55,100,26.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0327,Pasta (red sauce) (cold),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.6,8.6,22.6,Medium,0.55,100,26.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0328,Veg burger (thin crust),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.1,8.3,21.9,Medium,0.55,100,23.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0329,Veg burger (pan style),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),19.9,10.9,28.9,High,0.55,100,31.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0330,Veg burger (with vegetables),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.8,9.8,25.8,Medium,0.55,100,27.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0331,Veg burger (fried),"Western foods (India, common consumption)",65.6,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.6,8.6,22.6,Medium,0.55,100,23.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0332,Veg burger (baked),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.8,9.8,25.8,Medium,0.55,100,27.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0333,Veg burger (toasted),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.9,9.3,24.5,Medium,0.55,100,26.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0334,Veg burger (chocolate),"Western foods (India, common consumption)",66.9,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),20.5,11.3,29.7,High,0.55,100,30.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0335,Veg burger (caramel),"Western foods (India, common consumption)",66.9,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),20.5,11.3,29.7,High,0.55,100,30.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0336,Veg burger (sweetened),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.8,9.8,25.8,Medium,0.55,100,27.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0337,Veg burger (cold),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.8,9.8,25.8,Medium,0.55,100,27.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0338,Chicken burger (thin crust),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.1,7.8,20.4,Medium,0.55,100,22.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0339,Chicken burger (pan style),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),18.6,10.2,27.0,Medium,0.55,100,29.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0340,Chicken burger (with chicken),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.6,9.1,24.1,Medium,0.55,100,26.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0341,Chicken burger (with vegetables),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.2,8.4,22.0,Medium,0.55,100,24.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0342,Chicken burger (fried),"Western foods (India, common consumption)",64.9,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.6,8.0,21.2,Medium,0.55,100,22.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0343,Chicken burger (baked),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.6,9.1,24.1,Medium,0.55,100,26.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0344,Chicken burger (toasted),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.8,8.7,22.9,Medium,0.55,100,25.1,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0345,Chicken burger (chocolate),"Western foods (India, common consumption)",66.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),19.2,10.6,27.8,High,0.55,100,29.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0346,Chicken burger (caramel),"Western foods (India, common consumption)",66.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),19.2,10.6,27.8,High,0.55,100,29.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0347,Chicken burger (sweetened),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.6,9.1,24.1,Medium,0.55,100,26.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0348,Chicken burger (cold),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.6,9.1,24.1,Medium,0.55,100,26.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0349,Grilled cheese sandwich (thin crust),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.2,7.8,20.6,Medium,0.55,100,22.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0350,Grilled cheese sandwich (pan style),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),18.7,10.3,27.1,Medium,0.55,100,29.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0351,Grilled cheese sandwich (fried),"Western foods (India, common consumption)",65.6,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.6,8.0,21.2,Medium,0.55,100,22.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0352,Grilled cheese sandwich (baked),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.7,9.2,24.2,Medium,0.55,100,26.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0353,Grilled cheese sandwich (chocolate),"Western foods (India, common consumption)",66.9,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),19.3,10.6,28.0,High,0.55,100,28.8,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0354,Grilled cheese sandwich (caramel),"Western foods (India, common consumption)",66.9,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),19.3,10.6,28.0,High,0.55,100,28.8,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0355,Grilled cheese sandwich (sweetened),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.7,9.2,24.2,Medium,0.55,100,26.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0356,Grilled cheese sandwich (cold),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.7,9.2,24.2,Medium,0.55,100,26.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0357,French fries (thin crust),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),22.3,12.3,32.3,High,0.55,100,29.8,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0358,French fries (pan style),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),29.4,16.2,42.6,High,0.55,100,39.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0359,French fries (with chicken),"Western foods (India, common consumption)",72.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),22.4,12.3,32.5,High,0.55,100,30.8,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0360,French fries (with vegetables),"Western foods (India, common consumption)",73.5,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),23.9,13.1,34.7,High,0.55,100,32.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0361,French fries (toasted),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),24.9,13.7,36.1,High,0.55,100,33.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0362,French fries (grilled),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),24.9,13.7,36.1,High,0.55,100,33.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0363,French fries (chocolate),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),30.3,16.7,43.9,High,0.55,100,38.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0364,French fries (caramel),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),30.3,16.7,43.9,High,0.55,100,38.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0365,French fries (sweetened),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),26.2,14.4,38.0,High,0.55,100,35.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0366,French fries (cold),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),26.2,14.4,38.0,High,0.55,100,35.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0367,Brownie (extra cheese),"Western foods (India, common consumption)",71.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),20.9,11.5,30.3,High,0.55,100,29.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0368,Brownie (thin crust),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),26.8,14.7,38.9,High,0.55,100,35.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0369,Brownie (pan style),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),35.3,19.4,51.2,High,0.55,100,47.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0370,Brownie (with chicken),"Western foods (India, common consumption)",72.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),26.9,14.8,39.0,High,0.55,100,37.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0371,Brownie (with vegetables),"Western foods (India, common consumption)",73.5,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),28.7,15.8,41.6,High,0.55,100,39.1,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0372,Brownie (fried),"Western foods (India, common consumption)",77.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),27.6,15.2,40.0,High,0.55,100,35.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0373,Brownie (baked),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),31.5,17.3,45.7,High,0.55,100,42.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0374,Brownie (toasted),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),29.9,16.4,43.4,High,0.55,100,39.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0375,Brownie (grilled),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),29.9,16.4,43.4,High,0.55,100,39.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0376,Brownie (sweetened),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),31.5,17.3,45.7,High,0.55,100,42.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0377,Brownie (cold),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),31.5,17.3,45.7,High,0.55,100,42.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
